strategy,name,no_property_sample,eigval_prod,pstable,avg_min_dist,ratio,maxdim,rrate,name,props,log_paths,time metric,acquisition,time metric value
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,57,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.100_0.084_-0.023_0.137_0.109,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object57-20230414-175422,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,58,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.121_0.072_0.040_0.149_0.248,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object58-20230414-175453,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,59,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.132_0.091_0.023_0.183_0.118,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object59-20230414-175523,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,60,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.038_-0.076_0.053_0.151_0.264,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object60-20230414-175553,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,61,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.115_-0.123_0.022_0.172_0.186,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object61-20230414-175624,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,62,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.131_-0.111_-0.026_0.187_0.266,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object62-20230414-175654,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,63,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.009_0.089_0.015_0.115_0.140,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object63-20230414-175724,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,64,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.029_-0.097_-0.016_0.130_0.264,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object64-20230414-175754,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,65,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.001_0.093_-0.057_0.155_0.112,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object65-20230414-175824,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,66,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.111_-0.103_0.006_0.123_0.252,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object66-20230414-175855,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,67,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.127_0.025_-0.005_0.142_0.166,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object67-20230414-175925,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,68,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.032_-0.075_0.050_0.106_0.253,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object68-20230414-175956,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,69,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.026_-0.067_0.034_0.144_0.222,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object69-20230414-180026,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,70,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.051_0.124_-0.001_0.108_0.180,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object70-20230414-180056,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,71,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.077_0.062_-0.044_0.129_0.120,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object71-20230414-180127,average precision,24,-0.0
